Date,AAPL,AMGN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,DOW,GS,HD,HON,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,V,VZ,WBA,WMT
2020-01-01,76.09199523925781,210.2388916015625,127.59220886230469,316.3875732421875,127.50884246826172,182.30999755859375,44.44267272949219,101.39474487304688,138.30999755859375,43.30506134033203,233.4239501953125,224.05755615234375,169.27130126953125,136.56785583496094,62.37893295288086,144.92994689941406,127.7218017578125,56.910400390625,210.00238037109375,152.96432495117188,83.46463012695312,168.445556640625,95.5828628540039,121.61628723144531,128.91650390625,269.0031433105469,197.75274658203125,56.94915008544922,48.69910430908203,113.02178955078125
2020-02-01,67.20462799072266,194.3578338623047,108.37628173828125,273.48284912109375,121.45276641845703,170.39999389648438,38.88713073730469,88.33476257324219,117.6500015258789,37.98476028442383,197.11685180664062,213.9793701171875,158.4731903076172,123.66455078125,54.172977447509766,130.92080688476562,112.76052856445312,52.12563705444336,190.5695343017578,143.8824920654297,74.78992462158203,160.3117218017578,88.71438598632812,111.15733337402344,117.34907531738281,251.73440551757812,180.64804077148438,52.43043518066406,43.824405670166016,106.29911804199219
2020-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-01,62.66470718383789,198.67752075195312,84.40001678466797,149.13999938964844,113.43672180175781,143.97999572753906,38.2833251953125,69.37591552734375,96.5999984741211,27.939434051513672,152.7051239013672,183.4010772705078,131.44778442382812,106.5029296875,53.066993713378906,128.4735107421875,87.43286895751953,43.12131881713867,163.2994842529297,132.80126953125,75.16114044189453,156.48304748535156,82.35167694091797,107.98645782470703,97.309326171875,246.22500610351562,160.36624145507812,52.014163970947266,44.197845458984375,112.16294860839844
2020-04-01,72.40115356445312,234.43812561035156,89.96029663085938,141.02000427246094,113.76908874511719,161.9499969482422,41.27314376831055,88.0842514038086,108.1500015258789,35.05806350708008,181.18362426757812,217.37881469726562,139.41580200195312,120.54905700683594,58.81298065185547,147.0004119873047,92.9975814819336,45.11167907714844,185.2340545654297,147.79263305664062,78.14593505859375,177.81578063964844,86.77084350585938,115.71240234375,99.78656005859375,290.02069091796875,177.8839111328125,55.61537170410156,41.82130813598633,120.52217864990234
2020-05-01,78.34998321533203,225.1083984375,94.24694061279297,145.85000610351562,118.51311492919922,174.7899932861328,47.01261520385742,87.79701232910156,117.30000305175781,36.88310623168945,194.09426879882812,245.70933532714844,143.29664611816406,119.9154052734375,61.70558166503906,145.73655700683594,95.48487854003906,45.88827896118164,184.00942993164062,152.18983459472656,79.50517272949219,181.82435607910156,98.11734771728516,114.5570068359375,105.47542572021484,302.2969970703125,194.3266143798828,56.144996643066406,41.48318099975586,123.01094818115234
2020-05-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-01,90.87906646728516,232.70982360839844,94.37580871582031,183.3000030517578,124.7973861694336,187.3300018310547,45.8525390625,86.68636322021484,111.51000213623047,39.64393615722656,196.43072509765625,247.7167205810547,143.1060791015625,117.50525665283203,58.997291564941406,138.7361602783203,92.29582977294922,43.92219924926758,183.3970489501953,153.25718688964844,76.16619110107422,202.48910522460938,97.8332748413086,118.16409301757812,112.44598388671875,292.4799499511719,192.58822631835938,53.943424224853516,41.41607666015625,119.28958129882812
2020-07-01,105.8860855102539,241.4021759033203,92.51209259033203,158.0,131.0915069580078,194.85000610351562,46.30476760864258,81.54715728759766,116.94000244140625,39.935726165771484,196.76869201660156,264.0972595214844,147.83702087402344,119.6166000366211,47.06569290161133,143.7970733642578,94.82743835449219,46.86067581176758,193.14999389648438,147.83389282226562,79.66061401367188,203.98158264160156,97.39424896240234,129.57827758789062,113.5649185180664,301.5374755859375,189.82656860351562,56.24284362792969,39.77467727661133,128.8701934814453
2020-08-01,128.58590698242188,249.9366455078125,101.16744232177734,171.82000732421875,141.446044921875,272.6499938964844,41.834136962890625,81.53743743896484,131.8699951171875,43.88455581665039,203.6370849609375,283.54473876953125,163.85098266601562,119.97659301757812,50.24087905883789,151.34405517578125,99.26885223388672,49.132286071777344,212.27809143066406,160.16403198242188,84.654296875,224.39865112304688,111.6426773071289,137.566162109375,115.17281341552734,311.2673645019531,211.35154724121094,58.64558410644531,37.146480560302734,138.28150939941406
2020-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-01,115.61054229736328,252.44517517089844,99.83302307128906,165.25999450683594,148.2445068359375,251.32000732421875,39.029998779296875,70.9559326171875,124.08000183105469,46.46635437011719,200.97000122070312,276.253173828125,163.8418426513672,119.93093872070312,51.406097412109375,147.8526153564453,95.3848876953125,48.973567962646484,219.49000549316406,158.80621337890625,82.35104370117188,209.78077697753906,125.54000091552734,138.22251892089844,107.38147735595703,310.4905700683594,199.6691436767578,58.86326599121094,35.49815368652344,139.91000366210938
2020-10-01,108.67251586914062,215.47628784179688,90.8604965209961,144.38999938964844,156.0965576171875,232.27000427246094,35.5718994140625,68.4921875,121.25,44.92570877075195,189.0399932861328,266.7099914550781,164.1802520751953,110.06401824951172,43.96025466918945,136.16383361816406,97.13861846923828,48.060001373291016,213.0,158.58811950683594,75.20999908447266,201.94131469726562,120.08000183105469,136.34295654296875,120.70999908447266,305.1400146484375,181.43663024902344,56.38960647583008,33.640235900878906,138.75
2020-11-01,116.38919830322266,223.29318237304688,120.58999633789062,216.5,175.0800018310547,247.6300048828125,42.70000076293945,89.98591613769531,147.1300048828125,54.7127799987793,235.39999389648438,275.989990234375,208.4327850341797,122.5726318359375,47.107364654541016,143.00628662109375,121.22000122070312,52.70000076293945,218.3300018310547,175.37290954589844,79.86000061035156,214.66798400878906,134.25,138.61000061035156,134.44000244140625,337.94000244140625,210.68255615234375,60.58000183105469,38.54198455810547,151.60000610351562
2020-11-27,116.58999633789062,224.80999755859375,120.58999633789062,216.5,175.0800018310547,247.6300048828125,42.70000076293945,91.30999755859375,147.1300048828125,55.400001525878906,235.39999389648438,275.989990234375,209.41000366210938,124.3499984741211,47.45000076293945,144.0,121.22000122070312,52.70000076293945,218.3300018310547,176.88999938964844,79.86000061035156,215.22999572753906,134.25,138.61000061035156,134.44000244140625,337.94000244140625,211.0,60.58000183105469,39.0,151.60000610351562
